file_path,coarse_class,original_path
coarse/Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-FSx-for-NetApp-ONTAP_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-FSx-for-NetApp-ONTAP_48.svg
coarse/Storage/Res_Amazon-Elastic-File-System_EFS-Standard-Infrequent-Access_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Standard-Infrequent-Access_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Flexible-Retrieval_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Flexible-Retrieval_48.svg
coarse/Storage/Res_AWS-Backup_Backup-Vault_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Vault_48.svg
coarse/Storage/Res_Amazon-Elastic-File-System_EFS-Intelligent-Tiering_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Intelligent-Tiering_48.svg
coarse/Storage/Res_AWS-Backup_AWS-Backup-Support-for-VMware-Workloads_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-Support-for-VMware-Workloads_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Amazon-FSx-File-Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Amazon-FSx-File-Gateway_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Express-One-Zone_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Express-One-Zone_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-On-Outposts_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-On-Outposts_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Amazon-S3-File-Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Amazon-S3-File-Gateway_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Multi-Region-Access-Points_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Multi-Region-Access-Points_48.svg
coarse/Storage/Res_AWS-Backup_Storage_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Storage_48.svg
coarse/Storage/Res_Amazon-File-Cache_S3-linked-datasets_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-File-Cache_S3-linked-datasets_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Cached-Volume_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Cached-Volume_48.svg
coarse/Storage/Res_AWS-Backup_Recovery-Time-Objective_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Recovery-Time-Objective_48.svg
coarse/Storage/Res_Amazon-Elastic-File-System_EFS-Standard_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-Standard_48.svg
coarse/Storage/Res_AWS-Backup_Database_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Database_48.svg
coarse/Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone-Infrequent-Access_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone-Infrequent-Access_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Replication-Time-Control_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Replication-Time-Control_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Virtual-Tape-Library_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Virtual-Tape-Library_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-One-Zone-IA_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-One-Zone-IA_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Standard-IA_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Standard-IA_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lock_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lock_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_Noncached-Volume_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_Noncached-Volume_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Intelligent-Tiering_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Intelligent-Tiering_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Tables_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Tables_48.svg
coarse/Storage/Res_AWS-Backup_Virtual-Machine-Monitor_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Virtual-Machine-Monitor_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Instant-Retrieval_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Instant-Retrieval_48.svg
coarse/Storage/Res_AWS-Backup_Vault-Lock_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Vault-Lock_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Select_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Select_48.svg
coarse/Storage/Res_AWS-Backup_Recovery-Point-Objective_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Recovery-Point-Objective_48.svg
coarse/Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Elastic-File-System_EFS-One-Zone_48.svg
coarse/Storage/Res_AWS-Storage-Gateway_File-Gateway_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Storage-Gateway_File-Gateway_48.svg
coarse/Storage/Res_AWS-Backup_Audit-Manager_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Audit-Manager_48.svg
coarse/Storage/Res_AWS-Backup_Compliance-Reporting_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Compliance-Reporting_48.svg
coarse/Storage/Res_AWS-Backup_Legal-Hold_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Legal-Hold_48.svg
coarse/Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-S3_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_AWS-Backup-support-for-Amazon-S3_48.svg
coarse/Storage/Res_AWS-Backup_Virtual-Machine_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Virtual-Machine_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda-Access-Points_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Object-Lambda-Access-Points_48.svg
coarse/Storage/Res_AWS-Backup_Backup-Plan_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_AWS-Backup_Backup-Plan_48.svg
coarse/Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Deep-Archive_48.png,Storage,Resource-Icons_02072025/Res_Storage/Res_Amazon-Simple-Storage-Service_S3-Glacier-Deep-Archive_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Geospatial-ML_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Geospatial-ML_48.svg
coarse/AI & Machine Learning/Res_Amazon-Rekognition_Image_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Rekognition_Image_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Shadow-Testing_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Shadow-Testing_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Train_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Train_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Model_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Model_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Notebook_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Notebook_48.svg
coarse/AI & Machine Learning/Res_Amazon-Textract_Analyze-Lending_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Textract_Analyze-Lending_48.svg
coarse/AI & Machine Learning/Res_Amazon-SageMaker_Canvas_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-SageMaker_Canvas_48.svg
coarse/AI & Machine Learning/Res_Amazon-Rekognition_Video_48.png,AI & Machine Learning,Resource-Icons_02072025/Res_Artificial-Intelligence/Res_Amazon-Rekognition_Video_48.svg
coarse/Containers & Orchestration/Res_Amazon-Elastic-Container-Service_ECS-Service-Connect_48.png,Containers & Orchestration,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Container-Service_ECS-Service-Connect_48.svg
coarse/Containers & Orchestration/Res_Amazon-Elastic-Kubernetes-Service_EKS-on-Outposts_48.png,Containers & Orchestration,Resource-Icons_02072025/Res_Containers/Res_Amazon-Elastic-Kubernetes-Service_EKS-on-Outposts_48.svg
coarse/IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Model_48.svg
coarse/IoT/Res_AWS-IoT-Analytics_Pipeline_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Pipeline_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Component-Public_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Public_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Component_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component_48.svg
coarse/IoT/Res_AWS-IoT-Analytics_Data-Store_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Data-Store_48.svg
coarse/IoT/Res_AWS-IoT-SiteWise_Data-Streams_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Data-Streams_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Recipe_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Recipe_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Artifact_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Artifact_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Protocol_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Protocol_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Stream-Manager_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Stream-Manager_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Machine-Learning_48.svg
coarse/Business Applications/Res_AWS-IoT-Greengrass_Connector_48.png,Business Applications,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Connector_48.svg
coarse/IoT/Res_AWS-IoT-SiteWise_Asset-Hierarchy_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Hierarchy_48.svg
coarse/IoT/Res_AWS-IoT-Analytics_Channel_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Channel_48.svg
coarse/Application Integration/Res_AWS-IoT_MQTT_Protocol_48.png,Application Integration,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_MQTT_Protocol_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Component-Nucleus_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Nucleus_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Interprocess-Communication_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Interprocess-Communication_48.svg
coarse/IoT/Res_AWS-IoT-Analytics_Dataset_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Dataset_48.svg
coarse/IoT/Res_AWS-IoT-Greengrass_Component-Private_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Greengrass_Component-Private_48.svg
coarse/IoT/Res_AWS-IoT-Analytics_Notebook_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Analytics_Notebook_48.svg
coarse/IoT/Res_AWS-IoT-Core_Device-Location_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Location_48.svg
coarse/Serverless & Event-driven/Res_AWS-IoT_Lambda_Function_48.png,Serverless & Event-driven,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT_Lambda_Function_48.svg
coarse/IoT/Res_AWS-IoT-Core_Device-Advisor_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-Core_Device-Advisor_48.svg
coarse/IoT/Res_AWS-IoT-SiteWise_Asset-Properties_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset-Properties_48.svg
coarse/IoT/Res_AWS-IoT-SiteWise_Asset_48.png,IoT,Resource-Icons_02072025/Res_IoT/Res_AWS-IoT-SiteWise_Asset_48.svg
coarse/Business Applications/Res_AWS-Elemental-MediaConnect_MediaConnect-Gateway_48.png,Business Applications,Resource-Icons_02072025/Res_Media-Services/Res_AWS-Elemental-MediaConnect_MediaConnect-Gateway_48.svg
coarse/Networking/Res_Amazon-Route-53_Resolver-Query-Logging_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-Query-Logging_48.svg
coarse/Networking/Res_Amazon-Route-53_Route-Table_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Route-Table_48.svg
coarse/Application Integration/Res_AWS-App-Mesh_Virtual-Router_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Router_48.svg
coarse/Networking/Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Classic-Load-Balancer_48.svg
coarse/Networking/Res_Amazon-VPC_Peering-Connection_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Peering-Connection_48.svg
coarse/Networking/Res_AWS-Cloud-Map_Resource_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Resource_48.svg
coarse/Networking/Res_Amazon-Route-53_Readiness-Checks_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Readiness-Checks_48.svg
coarse/Networking/Res_AWS-Cloud-Map_Service_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Service_48.svg
coarse/Networking/Res_Amazon-VPC_Network-Access-Control-List_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Network-Access-Control-List_48.svg
coarse/Networking/Res_Amazon-VPC_Router_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Router_48.svg
coarse/Networking/Res_AWS-Cloud-WAN_Transit-Gateway-Route-Table-Attachment_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-WAN_Transit-Gateway-Route-Table-Attachment_48.svg
coarse/Application Integration/Res_AWS-App-Mesh_Virtual-Service_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Service_48.svg
coarse/Networking/Res_Amazon-VPC_Endpoints_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Endpoints_48.svg
coarse/Networking/Res_Amazon-VPC_Internet-Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Internet-Gateway_48.svg
coarse/Networking/Res_Amazon-Route-53_Resolver-DNS-Firewall_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver-DNS-Firewall_48.svg
coarse/Networking/Res_Amazon-VPC_Traffic-Mirroring_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Traffic-Mirroring_48.svg
coarse/Networking/Res_Amazon-VPC_Virtual-private-cloud-VPC_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Virtual-private-cloud-VPC_48.svg
coarse/Networking/Res_Elastic-Load-Balancing_Application-Load-Balancer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Application-Load-Balancer_48.svg
coarse/Networking/Res_AWS-Cloud-Map_Namespace_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Cloud-Map_Namespace_48.svg
coarse/Networking/Res_Amazon-VPC_Flow-Logs_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Flow-Logs_48.svg
coarse/Networking/Res_Elastic-Load-Balancing_Gateway-Load-Balancer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Gateway-Load-Balancer_48.svg
coarse/Networking/Res_Amazon-VPC_Carrier-Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Carrier-Gateway_48.svg
coarse/Networking/Res_Amazon-VPC_VPN-Connection_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Connection_48.svg
coarse/Networking/Res_Amazon-VPC_Reachability-Analyzer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Reachability-Analyzer_48.svg
coarse/Application Integration/Res_Amazon-API-Gateway_Endpoint_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-API-Gateway_Endpoint_48.svg
coarse/Networking/Res_AWS-Transit-Gateway_Attachment_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Transit-Gateway_Attachment_48.svg
coarse/Networking/Res_Elastic-Load-Balancing_Network-Load-Balancer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Elastic-Load-Balancing_Network-Load-Balancer_48.svg
coarse/Networking/Res_Amazon-VPC_NAT-Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_NAT-Gateway_48.svg
coarse/Application Integration/Res_AWS-App-Mesh_Mesh_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Mesh_48.svg
coarse/Networking/Res_Amazon-Route-53_Resolver_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Resolver_48.svg
coarse/Application Integration/Res_AWS-App-Mesh_Virtual-Gateway_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Gateway_48.svg
coarse/Networking/Res_Amazon-Route-53_Routing-Controls_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53_Routing-Controls_48.svg
coarse/Networking/Res_Amazon-VPC_Network-Access-Analyzer_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Network-Access-Analyzer_48.svg
coarse/Networking/Res_Amazon-Route-53-Hosted-Zone_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-Route-53-Hosted-Zone_48.svg
coarse/Networking/Res_Amazon-VPC_Customer-Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Customer-Gateway_48.svg
coarse/Networking/Res_Amazon-VPC_Elastic-Network-Interface_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Elastic-Network-Interface_48.svg
coarse/Networking/Res_Amazon-VPC_VPN-Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_VPN-Gateway_48.svg
coarse/Networking/Res_Amazon-VPC_Elastic-Network-Adapter_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_Amazon-VPC_Elastic-Network-Adapter_48.svg
coarse/Application Integration/Res_AWS-App-Mesh_Virtual-Node_48.png,Application Integration,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-App-Mesh_Virtual-Node_48.svg
coarse/Networking/Res_AWS-Direct-Connect_Gateway_48.png,Networking,Resource-Icons_02072025/Res_Networking-Content-Delivery/Res_AWS-Direct-Connect_Gateway_48.svg
coarse/Business Applications/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces-Secure-Browser_48.png,Business Applications,Resource-Icons_02072025/Res_End-User-Computing/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces-Secure-Browser_48.svg
coarse/Business Applications/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces-Core_48.png,Business Applications,Resource-Icons_02072025/Res_End-User-Computing/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces-Core_48.svg
coarse/Business Applications/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces_48.png,Business Applications,Resource-Icons_02072025/Res_End-User-Computing/Res_Amazon-WorkSpaces-Family_Amazon-WorkSpaces_48.svg
coarse/Compute/EC2-instance-contents_32.png,Compute,Architecture-Group-Icons_02072025/EC2-instance-contents_32.svg
coarse/IoT/AWS-IoT-Greengrass-Deployment_32.png,IoT,Architecture-Group-Icons_02072025/AWS-IoT-Greengrass-Deployment_32.svg
coarse/Networking/Virtual-private-cloud-VPC_32.png,Networking,Architecture-Group-Icons_02072025/Virtual-private-cloud-VPC_32.svg
coarse/Networking/AWS-Cloud_32.png,Networking,Architecture-Group-Icons_02072025/AWS-Cloud_32.svg
