icon_type,file_path,file_name,stem,dir,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Health-Dashboard_48.svg,Arch_AWS-Health-Dashboard_48.svg,Arch_AWS-Health-Dashboard_48,48,Arch AWS Health Dashboard,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_Amazon-Managed-Service-for-Prometheus_48.svg,Arch_Amazon-Managed-Service-for-Prometheus_48.svg,Arch_Amazon-Managed-Service-for-Prometheus_48,48,Arch Amazon Managed Service for Prometheus,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Trusted-Advisor_48.svg,Arch_AWS-Trusted-Advisor_48.svg,Arch_AWS-Trusted-Advisor_48,48,Arch AWS Trusted Advisor,aws trusted advisor,Management & Governance,trustedadvisor,True
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Auto-Scaling_48.svg,Arch_AWS-Auto-Scaling_48.svg,Arch_AWS-Auto-Scaling_48,48,Arch AWS Auto Scaling,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Distro-for-OpenTelemetry_48.svg,Arch_AWS-Distro-for-OpenTelemetry_48.svg,Arch_AWS-Distro-for-OpenTelemetry_48,48,Arch AWS Distro for OpenTelemetry,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_Amazon-CloudWatch_48.svg,Arch_Amazon-CloudWatch_48.svg,Arch_Amazon-CloudWatch_48,48,Arch Amazon CloudWatch,amazon cloudwatch,Monitoring & Logging,cloudwatch,True
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Console-Mobile-Application_48.svg,Arch_AWS-Console-Mobile-Application_48.svg,Arch_AWS-Console-Mobile-Application_48,48,Arch AWS Console Mobile Application,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Control-Tower_48.svg,Arch_AWS-Control-Tower_48.svg,Arch_AWS-Control-Tower_48,48,Arch AWS Control Tower,aws control tower,Management & Governance,controltower,True
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_Amazon-Managed-Grafana_48.svg,Arch_Amazon-Managed-Grafana_48.svg,Arch_Amazon-Managed-Grafana_48,48,Arch Amazon Managed Grafana,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Proton_48.svg,Arch_AWS-Proton_48.svg,Arch_AWS-Proton_48,48,Arch AWS Proton,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-User-Notifications_48.svg,Arch_AWS-User-Notifications_48.svg,Arch_AWS-User-Notifications_48,48,Arch AWS User Notifications,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Config_48.svg,Arch_AWS-Config_48.svg,Arch_AWS-Config_48,48,Arch AWS Config,aws config,Management & Governance,config,True
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Compute-Optimizer_48.svg,Arch_AWS-Compute-Optimizer_48.svg,Arch_AWS-Compute-Optimizer_48,48,Arch AWS Compute Optimizer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Launch-Wizard_48.svg,Arch_AWS-Launch-Wizard_48.svg,Arch_AWS-Launch-Wizard_48,48,Arch AWS Launch Wizard,,,,False
service,Architecture-Service-Icons_02072025/Arch_Management-Governance/48/Arch_AWS-Application-Auto-Scaling_48.svg,Arch_AWS-Application-Auto-Scaling_48.svg,Arch_AWS-Application-Auto-Scaling_48,48,Arch AWS Application Auto Scaling,,,,False
service,Architecture-Service-Icons_02072025/Arch_Robotics/64/Arch_AWS-RoboMaker_64.svg,Arch_AWS-RoboMaker_64.svg,Arch_AWS-RoboMaker_64,64,Arch AWS RoboMaker,aws robomaker,Robotics / AR-VR,robomaker,True
service,Architecture-Service-Icons_02072025/Arch_Robotics/16/Arch_AWS-RoboMaker_16.svg,Arch_AWS-RoboMaker_16.svg,Arch_AWS-RoboMaker_16,16,Arch AWS RoboMaker,aws robomaker,Robotics / AR-VR,robomaker,True
service,Architecture-Service-Icons_02072025/Arch_Robotics/32/Arch_AWS-RoboMaker_32.svg,Arch_AWS-RoboMaker_32.svg,Arch_AWS-RoboMaker_32,32,Arch AWS RoboMaker,aws robomaker,Robotics / AR-VR,robomaker,True
service,Architecture-Service-Icons_02072025/Arch_Robotics/48/Arch_AWS-RoboMaker_48.svg,Arch_AWS-RoboMaker_48.svg,Arch_AWS-RoboMaker_48,48,Arch AWS RoboMaker,aws robomaker,Robotics / AR-VR,robomaker,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Alexa-For-Business_64.svg,Arch_Alexa-For-Business_64.svg,Arch_Alexa-For-Business_64,64,Arch Alexa For Business,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_AWS-Supply-Chain_64.svg,Arch_AWS-Supply-Chain_64.svg,Arch_AWS-Supply-Chain_64,64,Arch AWS Supply Chain,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-WorkDocs-SDK_64.svg,Arch_Amazon-WorkDocs-SDK_64.svg,Arch_Amazon-WorkDocs-SDK_64,64,Arch Amazon WorkDocs SDK,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Chime-SDK_64.svg,Arch_Amazon-Chime-SDK_64.svg,Arch_Amazon-Chime-SDK_64,64,Arch Amazon Chime SDK,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-WorkMail_64.svg,Arch_Amazon-WorkMail_64.svg,Arch_Amazon-WorkMail_64,64,Arch Amazon WorkMail,amazon workmail,Business Applications,workmail,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Chime_64.svg,Arch_Amazon-Chime_64.svg,Arch_Amazon-Chime_64,64,Arch Amazon Chime,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_AWS-End-User-Messaging_64.svg,Arch_AWS-End-User-Messaging_64.svg,Arch_AWS-End-User-Messaging_64,64,Arch AWS End User Messaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Connect_64.svg,Arch_Amazon-Connect_64.svg,Arch_Amazon-Connect_64,64,Arch Amazon Connect,amazon connect,Business Applications,connect,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-WorkDocs_64.svg,Arch_Amazon-WorkDocs_64.svg,Arch_Amazon-WorkDocs_64,64,Arch Amazon WorkDocs,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Simple-Email-Service_64.svg,Arch_Amazon-Simple-Email-Service_64.svg,Arch_Amazon-Simple-Email-Service_64,64,Arch Amazon Simple Email Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Pinpoint-APIs_64.svg,Arch_Amazon-Pinpoint-APIs_64.svg,Arch_Amazon-Pinpoint-APIs_64,64,Arch Amazon Pinpoint APIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_AWS-Wickr_64.svg,Arch_AWS-Wickr_64.svg,Arch_AWS-Wickr_64,64,Arch AWS Wickr,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_AWS-AppFabric_64.svg,Arch_AWS-AppFabric_64.svg,Arch_AWS-AppFabric_64,64,Arch AWS AppFabric,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/64/Arch_Amazon-Pinpoint_64.svg,Arch_Amazon-Pinpoint_64.svg,Arch_Amazon-Pinpoint_64,64,Arch Amazon Pinpoint,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Chime_16.svg,Arch_Amazon-Chime_16.svg,Arch_Amazon-Chime_16,16,Arch Amazon Chime,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Connect_16.svg,Arch_Amazon-Connect_16.svg,Arch_Amazon-Connect_16,16,Arch Amazon Connect,amazon connect,Business Applications,connect,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Pinpoint_16.svg,Arch_Amazon-Pinpoint_16.svg,Arch_Amazon-Pinpoint_16,16,Arch Amazon Pinpoint,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-WorkDocs-SDK_16.svg,Arch_Amazon-WorkDocs-SDK_16.svg,Arch_Amazon-WorkDocs-SDK_16,16,Arch Amazon WorkDocs SDK,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Simple-Email-Service_16.svg,Arch_Amazon-Simple-Email-Service_16.svg,Arch_Amazon-Simple-Email-Service_16,16,Arch Amazon Simple Email Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_AWS-Supply-Chain_16.svg,Arch_AWS-Supply-Chain_16.svg,Arch_AWS-Supply-Chain_16,16,Arch AWS Supply Chain,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_AWS-Wickr_16.svg,Arch_AWS-Wickr_16.svg,Arch_AWS-Wickr_16,16,Arch AWS Wickr,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_AWS-End-User-Messaging_16.svg,Arch_AWS-End-User-Messaging_16.svg,Arch_AWS-End-User-Messaging_16,16,Arch AWS End User Messaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Chime-SDK_16.svg,Arch_Amazon-Chime-SDK_16.svg,Arch_Amazon-Chime-SDK_16,16,Arch Amazon Chime SDK,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-WorkDocs_16.svg,Arch_Amazon-WorkDocs_16.svg,Arch_Amazon-WorkDocs_16,16,Arch Amazon WorkDocs,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Alexa-For-Business_16.svg,Arch_Alexa-For-Business_16.svg,Arch_Alexa-For-Business_16,16,Arch Alexa For Business,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-WorkMail_16.svg,Arch_Amazon-WorkMail_16.svg,Arch_Amazon-WorkMail_16,16,Arch Amazon WorkMail,amazon workmail,Business Applications,workmail,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_Amazon-Pinpoint-APIs_16.svg,Arch_Amazon-Pinpoint-APIs_16.svg,Arch_Amazon-Pinpoint-APIs_16,16,Arch Amazon Pinpoint APIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/16/Arch_AWS-AppFabric_16.svg,Arch_AWS-AppFabric_16.svg,Arch_AWS-AppFabric_16,16,Arch AWS AppFabric,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-WorkMail_32.svg,Arch_Amazon-WorkMail_32.svg,Arch_Amazon-WorkMail_32,32,Arch Amazon WorkMail,amazon workmail,Business Applications,workmail,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Connect_32.svg,Arch_Amazon-Connect_32.svg,Arch_Amazon-Connect_32,32,Arch Amazon Connect,amazon connect,Business Applications,connect,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-WorkDocs_32.svg,Arch_Amazon-WorkDocs_32.svg,Arch_Amazon-WorkDocs_32,32,Arch Amazon WorkDocs,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-WorkDocs-SDK_32.svg,Arch_Amazon-WorkDocs-SDK_32.svg,Arch_Amazon-WorkDocs-SDK_32,32,Arch Amazon WorkDocs SDK,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Chime_32.svg,Arch_Amazon-Chime_32.svg,Arch_Amazon-Chime_32,32,Arch Amazon Chime,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_AWS-AppFabric_32.svg,Arch_AWS-AppFabric_32.svg,Arch_AWS-AppFabric_32,32,Arch AWS AppFabric,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_AWS-Wickr_32.svg,Arch_AWS-Wickr_32.svg,Arch_AWS-Wickr_32,32,Arch AWS Wickr,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Alexa-For-Business_32.svg,Arch_Alexa-For-Business_32.svg,Arch_Alexa-For-Business_32,32,Arch Alexa For Business,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_AWS-Supply-Chain_32.svg,Arch_AWS-Supply-Chain_32.svg,Arch_AWS-Supply-Chain_32,32,Arch AWS Supply Chain,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Simple-Email-Service_32.svg,Arch_Amazon-Simple-Email-Service_32.svg,Arch_Amazon-Simple-Email-Service_32,32,Arch Amazon Simple Email Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Pinpoint-APIs_32.svg,Arch_Amazon-Pinpoint-APIs_32.svg,Arch_Amazon-Pinpoint-APIs_32,32,Arch Amazon Pinpoint APIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Chime-SDK_32.svg,Arch_Amazon-Chime-SDK_32.svg,Arch_Amazon-Chime-SDK_32,32,Arch Amazon Chime SDK,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_Amazon-Pinpoint_32.svg,Arch_Amazon-Pinpoint_32.svg,Arch_Amazon-Pinpoint_32,32,Arch Amazon Pinpoint,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/32/Arch_AWS-End-User-Messaging_32.svg,Arch_AWS-End-User-Messaging_32.svg,Arch_AWS-End-User-Messaging_32,32,Arch AWS End User Messaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_AWS-Supply-Chain_48.svg,Arch_AWS-Supply-Chain_48.svg,Arch_AWS-Supply-Chain_48,48,Arch AWS Supply Chain,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Chime-SDK_48.svg,Arch_Amazon-Chime-SDK_48.svg,Arch_Amazon-Chime-SDK_48,48,Arch Amazon Chime SDK,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Simple-Email-Service_48.svg,Arch_Amazon-Simple-Email-Service_48.svg,Arch_Amazon-Simple-Email-Service_48,48,Arch Amazon Simple Email Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_AWS-AppFabric_48.svg,Arch_AWS-AppFabric_48.svg,Arch_AWS-AppFabric_48,48,Arch AWS AppFabric,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_AWS-Wickr_48.svg,Arch_AWS-Wickr_48.svg,Arch_AWS-Wickr_48,48,Arch AWS Wickr,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Alexa-For-Business_48.svg,Arch_Alexa-For-Business_48.svg,Arch_Alexa-For-Business_48,48,Arch Alexa For Business,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Connect_48.svg,Arch_Amazon-Connect_48.svg,Arch_Amazon-Connect_48,48,Arch Amazon Connect,amazon connect,Business Applications,connect,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-WorkMail_48.svg,Arch_Amazon-WorkMail_48.svg,Arch_Amazon-WorkMail_48,48,Arch Amazon WorkMail,amazon workmail,Business Applications,workmail,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Pinpoint_48.svg,Arch_Amazon-Pinpoint_48.svg,Arch_Amazon-Pinpoint_48,48,Arch Amazon Pinpoint,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-WorkDocs-SDK_48.svg,Arch_Amazon-WorkDocs-SDK_48.svg,Arch_Amazon-WorkDocs-SDK_48,48,Arch Amazon WorkDocs SDK,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Pinpoint-APIs_48.svg,Arch_Amazon-Pinpoint-APIs_48.svg,Arch_Amazon-Pinpoint-APIs_48,48,Arch Amazon Pinpoint APIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_AWS-End-User-Messaging_48.svg,Arch_AWS-End-User-Messaging_48.svg,Arch_AWS-End-User-Messaging_48,48,Arch AWS End User Messaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-Chime_48.svg,Arch_Amazon-Chime_48.svg,Arch_Amazon-Chime_48,48,Arch Amazon Chime,amazon chime,Business Applications,chime,True
service,Architecture-Service-Icons_02072025/Arch_Business-Applications/48/Arch_Amazon-WorkDocs_48.svg,Arch_Amazon-WorkDocs_48.svg,Arch_Amazon-WorkDocs_48,48,Arch Amazon WorkDocs,amazon workdocs,Business Applications,workdocs,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Simple-Queue-Service_64.svg,Arch_Amazon-Simple-Queue-Service_64.svg,Arch_Amazon-Simple-Queue-Service_64,64,Arch Amazon Simple Queue Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-Step-Functions_64.svg,Arch_AWS-Step-Functions_64.svg,Arch_AWS-Step-Functions_64,64,Arch AWS Step Functions,aws step functions,Serverless & Event-driven,states,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-MQ_64.svg,Arch_Amazon-MQ_64.svg,Arch_Amazon-MQ_64,64,Arch Amazon MQ,amazon mq,Application Integration,mq,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-B2B-Data-Interchange_64.svg,Arch_AWS-B2B-Data-Interchange_64.svg,Arch_AWS-B2B-Data-Interchange_64,64,Arch AWS B2B Data Interchange,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-Express-Workflows_64.svg,Arch_AWS-Express-Workflows_64.svg,Arch_AWS-Express-Workflows_64,64,Arch AWS Express Workflows,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Simple-Notification-Service_64.svg,Arch_Amazon-Simple-Notification-Service_64.svg,Arch_Amazon-Simple-Notification-Service_64,64,Arch Amazon Simple Notification Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-AppSync_64.svg,Arch_AWS-AppSync_64.svg,Arch_AWS-AppSync_64,64,Arch AWS AppSync,aws appsync,Application Integration,appsync,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-AppFlow_64.svg,Arch_Amazon-AppFlow_64.svg,Arch_Amazon-AppFlow_64,64,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-EventBridge_64.svg,Arch_Amazon-EventBridge_64.svg,Arch_Amazon-EventBridge_64,64,Arch Amazon EventBridge,amazon eventbridge,Serverless & Event-driven,events,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64,64,Arch Amazon Managed Workflows for Apache Airflow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-MQ_16.svg,Arch_Amazon-MQ_16.svg,Arch_Amazon-MQ_16,16,Arch Amazon MQ,amazon mq,Application Integration,mq,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-EventBridge_16.svg,Arch_Amazon-EventBridge_16.svg,Arch_Amazon-EventBridge_16,16,Arch Amazon EventBridge,amazon eventbridge,Serverless & Event-driven,events,True
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-AppFlow_16.svg,Arch_Amazon-AppFlow_16.svg,Arch_Amazon-AppFlow_16,16,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-Simple-Queue-Service_16.svg,Arch_Amazon-Simple-Queue-Service_16.svg,Arch_Amazon-Simple-Queue-Service_16,16,Arch Amazon Simple Queue Service,,,,False
